video_id,t_start,t_end,score
12_15,1043.63,1049.17,0.002
12_15,850.15,852.37,0.002
12_15,1039.46,1044.52,0.002
12_15,931.93,934.54,0.0019
12_15,760.7,766.5,0.0019
12_15,680.87,686.61,0.0018
12_15,893.42,916.29,0.0017
12_15,737.66,740.84,0.0017
12_15,983.54,986.37,0.0017
12_15,686.62,689.21,0.0016
12_15,722.51,728.47,0.0015
12_15,622.3,632.45,0.0015
12_15,952.79,958.92,0.0015
12_15,615.7,621.63,0.0014
12_15,750.42,753.37,0.0014
12_15,729.87,732.62,0.0013
12_15,709.96,715.38,0.0013
12_15,752.0,766.4,0.0013
12_15,816.85,821.95,0.0013
12_15,1004.19,1007.46,0.0012
12_15,719.69,722.62,0.0012
12_15,732.23,737.21,0.0012
12_15,679.52,682.51,0.0012
12_15,788.82,794.32,0.0011
12_15,926.22,928.7,0.0011
12_15,979.79,1063.11,0.001
12_15,898.84,904.07,0.001
12_15,920.67,926.82,0.001
28_25,1097.59,1104.62,0.9995
28_25,1104.64,1127.91,0.998
28_25,1134.29,1171.56,0.9979
28_25,1076.25,1088.11,0.9974
28_25,659.06,695.47,0.9968
28_25,755.61,802.47,0.9965
28_25,814.33,888.88,0.9961
28_25,1033.31,1074.98,0.9958
28_25,897.9,939.05,0.9947
28_25,973.76,981.97,0.9934
28_25,982.04,1029.09,0.9912
28_25,697.11,755.52,0.9878
28_25,617.75,650.95,0.9837
28_25,650.98,659.08,0.9726
28_25,1029.13,1033.35,0.9658
28_25,955.52,973.77,0.9649
28_25,1148.19,1171.59,0.4491
28_25,897.86,939.01,0.1346
28_25,1104.66,1127.9,0.1342
28_25,973.76,981.98,0.1339
28_25,1033.26,1075.04,0.1339
28_25,659.03,695.49,0.1337
28_25,617.71,650.95,0.1334
28_25,1076.26,1088.11,0.1328
28_25,697.11,755.55,0.1309
28_25,755.59,802.42,0.1276
28_25,697.13,755.52,0.0177
28_25,1088.73,1097.26,0.0121
28_25,982.84,988.32,0.0108
28_25,1099.88,1102.74,0.0074
28_25,1167.2,1172.56,0.0059
28_25,1104.5,1110.46,0.0053
28_25,1007.46,1029.76,0.0044
28_25,805.94,882.15,0.0043
28_25,1076.03,1085.87,0.0041
28_25,740.72,752.13,0.004
28_25,1028.9,1032.09,0.0038
28_25,675.23,695.54,0.0036
28_25,637.99,650.37,0.0035
28_25,955.29,969.26,0.0034
28_25,1133.03,1145.06,0.0032
28_25,699.27,704.67,0.0032
28_25,810.18,836.23,0.003
28_25,1088.28,1104.4,0.0029
28_25,760.71,767.25,0.0029
28_25,931.22,941.37,0.0028
28_25,1116.31,1128.35,0.0028
28_25,954.75,957.68,0.0026
28_25,857.54,863.73,0.0024
28_25,783.4,803.88,0.0024
28_25,1023.61,1026.62,0.0024
28_25,987.02,1008.18,0.0023
28_25,661.03,681.34,0.0023
28_25,1062.19,1075.5,0.0021
28_25,731.82,738.13,0.002
28_25,614.52,617.25,0.002
28_25,618.9,629.68,0.0019
28_25,980.58,983.27,0.0018
28_25,652.01,654.86,0.0017
28_25,973.93,979.08,0.0016
28_25,967.67,974.05,0.0016
28_25,760.78,775.15,0.0015
28_25,891.0,896.46,0.0014
28_25,852.22,891.28,0.0013
28_25,1006.77,1013.69,0.0013
28_25,946.35,980.07,0.0012
28_25,947.17,949.53,0.0011
28_25,1038.56,1051.44,0.0011
28_25,898.17,910.9,0.0011
28_25,754.82,757.7,0.0011
28_25,1173.13,1175.93,0.001
17_16,845.47,939.4,0.9997
17_16,1070.09,1078.36,0.9996
17_16,614.34,697.56,0.9972
17_16,1029.37,1063.73,0.9966
17_16,1101.36,1129.01,0.994
17_16,702.86,715.21,0.9928
17_16,772.84,822.91,0.9917
17_16,822.91,838.89,0.984
17_16,983.1,991.49,0.978
17_16,725.19,763.91,0.9697
17_16,999.5,1023.78,0.9683
17_16,1070.09,1078.37,0.1355
17_16,1029.4,1063.71,0.1352
17_16,614.37,697.39,0.1349
17_16,1101.34,1129.01,0.1346
17_16,702.88,715.22,0.1326
17_16,772.88,822.9,0.128
17_16,1070.08,1078.37,0.0182
17_16,1101.34,1128.99,0.0181
17_16,1097.91,1103.41,0.0099
17_16,1070.27,1105.86,0.0078
17_16,933.43,936.43,0.0065
17_16,1017.2,1020.16,0.0061
17_16,1158.78,1170.85,0.006
17_16,769.01,771.34,0.0057
17_16,995.75,1030.32,0.0055
17_16,1090.74,1103.1,0.0051
17_16,1066.33,1070.59,0.0051
17_16,1109.79,1112.29,0.005
17_16,751.86,763.14,0.0043
17_16,914.75,937.41,0.0039
17_16,641.36,643.99,0.0037
17_16,1103.65,1114.72,0.0036
17_16,744.42,746.98,0.0036
17_16,1159.44,1165.56,0.0033
17_16,743.28,754.19,0.0031
17_16,615.62,618.57,0.003
17_16,948.71,951.21,0.003
17_16,774.54,777.25,0.003
17_16,703.11,705.9,0.0028
17_16,717.51,728.62,0.0027
17_16,661.0,663.8,0.0025
17_16,850.75,856.1,0.0023
17_16,812.95,818.93,0.0023
17_16,1146.5,1228.8,0.002
17_16,705.98,712.57,0.0019
17_16,1137.76,1140.44,0.0019
17_16,800.73,803.57,0.0018
17_16,1104.48,1107.05,0.0017
17_16,773.08,775.96,0.0017
17_16,1120.28,1126.27,0.0017
17_16,1026.25,1032.49,0.0017
17_16,622.66,673.24,0.0017
17_16,674.23,680.58,0.0016
17_16,852.9,947.43,0.0016
17_16,1160.04,1163.06,0.0015
17_16,628.04,630.61,0.0014
17_16,727.19,729.95,0.0014
17_16,819.89,825.23,0.0013
17_16,666.68,690.17,0.0013
17_16,883.91,886.88,0.0013
17_16,888.55,899.11,0.0013
17_16,775.48,844.36,0.0013
17_16,951.56,958.0,0.0013
17_16,1060.22,1066.55,0.0013
17_16,1039.17,1045.31,0.0012
17_16,835.66,841.29,0.0011
17_16,728.18,768.38,0.0011
17_16,855.91,861.39,0.0011
17_16,625.27,628.28,0.001
17_16,630.13,632.74,0.001
17_16,838.69,851.06,0.001
17_16,909.93,913.1,0.001
17_16,1066.56,1084.6,0.001
17_16,936.8,957.2,0.001
17_16,769.72,780.21,0.001
17_23,729.12,810.99,1.0
17_23,906.99,949.21,0.9996
17_23,1091.81,1102.41,0.9995
17_23,953.45,978.93,0.9983
17_23,1106.64,1126.47,0.9968
17_23,840.54,857.06,0.9902
17_23,991.65,1057.31,0.9827
17_23,1070.84,1076.91,0.9826
17_23,614.28,725.28,0.9825
17_23,860.09,900.65,0.9825
17_23,825.21,835.59,0.9695
17_23,953.46,978.92,0.1346
17_23,1106.63,1126.48,0.1338
17_23,1070.83,1076.91,0.1303
17_23,1079.61,1104.41,0.0102
17_23,1105.36,1143.37,0.01
17_23,849.45,855.29,0.0083
17_23,1141.64,1144.09,0.0075
17_23,613.74,652.1,0.0057
17_23,874.46,877.12,0.0056
17_23,746.88,790.98,0.0052
17_23,843.6,850.15,0.0047
17_23,876.85,898.12,0.0043
17_23,1121.85,1124.85,0.0043
17_23,1129.09,1134.75,0.0039
17_23,892.95,903.25,0.0038
17_23,678.66,722.38,0.0037
17_23,1143.09,1146.02,0.0035
17_23,816.64,859.17,0.0035
17_23,732.78,739.08,0.0033
17_23,1064.68,1071.13,0.0032
17_23,634.32,637.19,0.003
17_23,910.82,923.45,0.003
17_23,740.62,746.32,0.0027
17_23,619.33,622.2,0.0027
17_23,982.95,985.98,0.0026
17_23,1111.97,1124.2,0.0025
17_23,965.72,971.33,0.0023
17_23,1020.83,1027.14,0.0023
17_23,955.86,961.98,0.0023
17_23,980.48,991.18,0.002
17_23,720.33,726.22,0.0019
17_23,921.82,927.61,0.0018
17_23,901.83,945.5,0.0017
17_23,1126.19,1128.53,0.0016
17_23,1053.03,1055.71,0.0016
17_23,688.16,690.87,0.0015
17_23,804.7,810.12,0.0015
17_23,784.03,794.97,0.0015
17_23,883.47,889.3,0.0015
17_23,617.01,620.17,0.0014
17_23,871.61,874.72,0.0014
17_23,827.96,908.9,0.0014
17_23,1015.53,1051.58,0.0012
17_23,1127.02,1150.17,0.0012
17_23,709.15,720.25,0.0012
17_23,946.9,952.06,0.0011
17_23,1090.92,1108.0,0.0011
17_23,948.9,983.28,0.001
17_23,978.36,980.98,0.001
17_23,860.42,863.15,0.001
18_41,870.47,926.78,0.9998
18_41,768.11,788.12,0.9981
18_41,926.96,930.15,0.9969
18_41,649.02,727.94,0.9947
18_41,789.23,794.85,0.9939
18_41,795.11,827.71,0.9898
18_41,828.53,832.31,0.9897
18_41,621.43,644.82,0.9856
18_41,730.85,766.47,0.9853
18_41,833.49,840.82,0.9796
18_41,931.34,934.15,0.9762
18_41,616.69,620.16,0.9575
18_41,870.38,926.81,0.1364
18_41,649.15,728.04,0.136
18_41,768.12,788.11,0.1337
18_41,621.41,644.79,0.1337
18_41,926.96,930.15,0.1329
18_41,828.53,832.31,0.1322
18_41,833.5,840.82,0.1321
18_41,789.23,794.85,0.1315
18_41,616.7,620.16,0.1294
18_41,642.1,654.84,0.0245
18_41,794.71,799.4,0.0233
18_41,870.4,926.81,0.0184
18_41,1097.71,1099.94,0.0181
18_41,833.5,840.82,0.0176
18_41,828.54,832.31,0.0176
18_41,859.05,864.5,0.0126
18_41,881.74,887.0,0.0126
18_41,919.91,922.43,0.0125
18_41,932.1,975.58,0.0088
18_41,1080.02,1121.04,0.0085
18_41,1005.48,1025.59,0.0082
18_41,770.45,772.93,0.0075
18_41,763.59,765.84,0.0069
18_41,774.16,776.92,0.0067
18_41,879.75,901.64,0.0065
18_41,922.95,927.74,0.0062
18_41,821.63,833.81,0.0052
18_41,798.91,802.06,0.0049
18_41,1107.71,1119.37,0.0043
18_41,642.76,645.7,0.004
18_41,1074.66,1080.22,0.0038
18_41,1053.07,1059.13,0.0033
18_41,866.15,869.17,0.003
18_41,965.16,975.85,0.0028
18_41,1104.05,1147.37,0.0028
18_41,1009.33,1012.02,0.0028
18_41,788.56,797.51,0.0027
18_41,914.42,920.45,0.0026
18_41,806.56,812.66,0.0026
18_41,1014.61,1024.65,0.0024
18_41,644.5,650.63,0.0024
18_41,868.59,874.62,0.0022
18_41,615.38,625.86,0.0022
18_41,668.74,711.23,0.0022
18_41,927.2,970.58,0.002
18_41,1040.52,1045.72,0.0018
18_41,588.29,631.8,0.0018
18_41,629.35,641.66,0.0018
18_41,996.13,999.42,0.0017
18_41,787.13,825.12,0.0017
18_41,740.63,761.63,0.0017
18_41,665.77,678.02,0.0017
18_41,1014.95,1017.96,0.0017
18_41,934.23,947.29,0.0016
18_41,903.21,905.98,0.0015
18_41,1012.09,1055.29,0.0015
18_41,1005.87,1012.48,0.0014
18_41,1063.58,1103.71,0.0014
18_41,623.86,635.28,0.0014
18_41,735.62,740.53,0.0012
18_41,697.23,719.35,0.0012
18_41,1018.68,1021.96,0.0011
18_41,796.37,807.64,0.0011
18_41,614.63,620.84,0.0011
18_41,886.32,897.39,0.0011
18_41,1102.25,1107.93,0.0011
18_41,1024.75,1036.35,0.0011
18_41,1003.56,1008.27,0.0011
18_41,1092.88,1098.41,0.0011
18_41,841.83,847.49,0.001
18_41,1036.95,1042.85,0.001
18_41,969.13,1009.76,0.001
18_41,1157.84,1159.97,0.001
27_29,830.65,845.31,0.9987
27_29,964.78,982.78,0.9985
27_29,846.01,888.01,0.9984
27_29,638.39,702.51,0.9974
27_29,914.72,948.09,0.9952
27_29,891.37,910.72,0.9951
27_29,989.49,1000.14,0.9931
27_29,1001.5,1031.5,0.9926
27_29,727.28,775.19,0.9921
27_29,776.67,823.21,0.9888
27_29,830.61,845.32,0.1368
27_29,989.47,1000.14,0.1353
27_29,845.99,887.95,0.1341
27_29,830.63,845.32,0.0178
27_29,844.98,854.19,0.0108
27_29,807.19,809.99,0.0079
27_29,1077.89,1082.95,0.0068
27_29,1061.12,1080.62,0.0064
27_29,856.15,859.0,0.0048
27_29,913.38,919.26,0.0043
27_29,1003.35,1014.46,0.0042
27_29,1079.59,1082.31,0.0037
27_29,921.85,924.32,0.0036
27_29,847.49,852.54,0.0034
27_29,705.38,727.48,0.0034
27_29,614.76,633.66,0.003
27_29,643.27,686.31,0.003
27_29,984.85,987.59,0.0029
27_29,906.31,911.91,0.0027
27_29,883.13,885.55,0.0025
27_29,931.15,942.33,0.0025
27_29,758.58,769.36,0.0024
27_29,682.09,701.42,0.0023
27_29,813.81,820.11,0.0022
27_29,846.84,869.27,0.0021
27_29,1137.37,1140.05,0.0021
27_29,1062.98,1105.96,0.002
27_29,734.1,746.65,0.002
27_29,885.14,888.05,0.0017
27_29,1099.96,1102.79,0.0017
27_29,1019.96,1026.09,0.0016
27_29,953.05,958.69,0.0016
27_29,835.6,909.2,0.0016
27_29,633.82,646.12,0.0015
27_29,774.54,818.26,0.0014
27_29,945.36,967.16,0.0014
27_29,630.26,632.62,0.0013
27_29,643.44,646.17,0.0013
27_29,748.89,771.23,0.0012
27_29,706.76,709.7,0.0012
27_29,901.26,911.99,0.0012
27_29,924.22,929.79,0.0011
27_29,1121.39,1124.0,0.0011
27_29,1159.29,1161.95,0.0011
27_29,621.89,632.05,0.0011
27_29,975.81,987.49,0.001
27_29,973.58,976.3,0.001
27_29,1062.7,1068.68,0.001
27_29,965.27,967.47,0.001
27_29,1132.9,1145.17,0.001
27_29,730.86,736.87,0.001
5_35,988.11,1003.99,0.9995
5_35,1039.53,1058.37,0.9995
5_35,811.77,836.44,0.9989
5_35,621.41,644.62,0.9984
5_35,798.93,806.4,0.9957
5_35,648.56,700.92,0.9956
5_35,842.46,932.32,0.9943
5_35,1003.98,1036.4,0.9939
5_35,968.06,971.44,0.9914
5_35,770.67,777.06,0.9868
5_35,761.07,770.66,0.9809
5_35,931.74,946.58,0.9778
5_35,979.55,988.16,0.965
5_35,788.34,798.93,0.9627
5_35,939.55,976.62,0.9249
5_35,648.64,700.89,0.1353
5_35,1004.01,1036.41,0.1347
5_35,798.93,806.41,0.1346
5_35,988.11,1003.98,0.1339
5_35,811.74,836.43,0.1336
5_35,621.44,644.63,0.1332
5_35,770.67,777.07,0.1316
5_35,798.93,806.4,0.0182
5_35,1003.99,1036.4,0.018
5_35,988.11,1003.99,0.0178
5_35,1156.41,1159.37,0.0098
5_35,848.13,851.07,0.0081
5_35,821.07,839.28,0.0074
5_35,699.74,737.84,0.0069
5_35,741.65,744.27,0.0065
5_35,1020.51,1032.22,0.0048
5_35,866.26,879.01,0.0046
5_35,799.22,801.79,0.0037
5_35,1037.64,1040.08,0.0036
5_35,1040.02,1050.58,0.0034
5_35,751.7,756.6,0.0032
5_35,866.9,869.71,0.0032
5_35,739.04,750.27,0.003
5_35,1109.42,1115.72,0.003
5_35,614.09,647.63,0.0028
5_35,894.75,906.04,0.0027
5_35,1047.56,1133.9,0.0023
5_35,1003.66,1015.34,0.0023
5_35,996.44,1002.95,0.0023
5_35,840.76,846.67,0.0022
5_35,1096.8,1102.28,0.0021
5_35,892.63,934.73,0.0021
5_35,735.43,741.1,0.0021
5_35,805.91,811.43,0.002
5_35,1140.96,1223.6,0.0018
5_35,961.57,967.0,0.0017
5_35,918.22,929.6,0.0016
5_35,1133.67,1136.47,0.0015
5_35,810.78,813.68,0.0015
5_35,1046.66,1049.57,0.0015
5_35,1014.56,1017.36,0.0014
5_35,945.18,967.38,0.0014
5_35,973.37,978.77,0.0014
5_35,901.57,904.55,0.0013
5_35,740.52,761.35,0.0013
5_35,1154.59,1160.32,0.0013
5_35,1111.79,1132.74,0.0013
5_35,1092.53,1095.27,0.0012
5_35,799.34,813.16,0.0012
5_35,638.18,644.02,0.0012
5_35,908.87,915.13,0.0012
5_35,783.26,802.95,0.0012
5_35,608.13,619.07,0.0012
5_35,1079.37,1121.98,0.0012
5_35,896.4,901.85,0.0011
5_35,658.82,661.72,0.001
5_35,726.14,728.77,0.001
5_35,858.01,869.62,0.001
12_119,731.36,748.96,0.9992
12_119,662.93,674.67,0.9977
12_119,822.27,836.57,0.9962
12_119,757.15,764.04,0.9892
12_119,633.55,641.98,0.985
12_119,772.98,786.26,0.9847
12_119,628.7,631.51,0.9801
12_119,681.06,692.03,0.9642
12_119,712.98,718.84,0.9625
12_119,662.92,674.65,0.1345
12_119,731.36,748.97,0.1343
12_119,822.27,836.56,0.1336
12_119,628.7,631.51,0.1322
12_119,757.15,764.05,0.1306
12_119,772.99,786.26,0.1299
12_119,984.77,1028.82,0.0261
12_119,757.15,764.05,0.0177
12_119,822.27,836.57,0.0177
12_119,729.45,734.05,0.0129
12_119,790.5,832.48,0.0077
12_119,866.33,872.68,0.0056
12_119,942.96,948.83,0.0056
12_119,848.47,853.84,0.0046
12_119,718.43,729.21,0.0034
12_119,621.2,632.9,0.0033
12_119,955.46,962.14,0.003
12_119,732.6,744.08,0.003
12_119,769.25,792.21,0.0029
12_119,838.42,851.2,0.0029
12_119,658.88,663.8,0.0027
12_119,1045.49,1048.35,0.0025
12_119,897.88,900.59,0.0024
12_119,699.28,704.75,0.0023
12_119,982.14,993.9,0.0022
12_119,705.8,728.1,0.0022
12_119,764.14,772.96,0.0021
12_119,634.2,637.3,0.002
12_119,925.29,930.92,0.0019
12_119,1000.09,1012.75,0.0019
12_119,974.21,980.02,0.0019
12_119,898.97,910.22,0.0019
12_119,620.7,708.24,0.0018
12_119,886.69,889.18,0.0018
12_119,941.26,947.02,0.0017
12_119,786.62,791.86,0.0016
12_119,883.95,925.89,0.0015
12_119,649.72,652.49,0.0014
12_119,796.34,799.49,0.0014
12_119,677.39,680.36,0.0013
12_119,674.24,677.37,0.0012
12_119,949.22,971.34,0.0012
12_119,681.69,721.21,0.0011
12_119,638.22,640.74,0.0011
12_119,977.27,980.17,0.0011
12_119,1037.49,1040.36,0.0011
12_119,857.64,863.57,0.0011
12_119,807.31,809.96,0.001
12_119,750.7,753.47,0.001
12_119,955.35,958.39,0.001
12_119,665.68,671.84,0.001
28_38,742.08,752.92,0.9989
28_38,756.44,778.08,0.9984
28_38,851.91,861.35,0.9983
28_38,873.6,887.23,0.9943
28_38,617.91,629.43,0.9936
28_38,900.53,907.88,0.9935
28_38,678.07,734.36,0.9927
28_38,862.42,873.94,0.9917
28_38,940.07,952.65,0.9897
28_38,735.43,741.72,0.9863
28_38,916.62,939.33,0.986
28_38,779.17,850.4,0.9762
28_38,644.48,672.11,0.9757
28_38,952.3,960.7,0.9725
28_38,851.92,861.35,0.1352
28_38,742.08,752.92,0.1342
28_38,873.59,887.24,0.134
28_38,677.98,734.42,0.1335
28_38,940.05,952.65,0.133
28_38,617.91,629.44,0.133
28_38,735.43,741.72,0.1329
28_38,952.3,960.7,0.1319
28_38,916.63,939.36,0.13
28_38,845.08,850.76,0.0268
28_38,678.02,734.41,0.0179
28_38,873.6,887.24,0.0179
28_38,713.71,735.68,0.0121
28_38,1036.79,1039.69,0.0112
28_38,992.09,1013.88,0.0076
28_38,848.3,866.19,0.0067
28_38,1067.96,1070.91,0.0063
28_38,886.99,897.96,0.0057
28_38,805.82,808.27,0.0054
28_38,630.46,636.22,0.0052
28_38,754.3,775.35,0.0051
28_38,821.51,824.22,0.0049
28_38,785.15,791.41,0.0047
28_38,892.39,916.67,0.0046
28_38,728.56,735.22,0.0043
28_38,844.07,850.38,0.0043
28_38,680.32,702.88,0.0042
28_38,615.15,637.65,0.004
28_38,680.91,686.51,0.0035
28_38,1035.46,1040.61,0.0034
28_38,753.44,758.87,0.0028
28_38,698.84,704.76,0.0026
28_38,1052.8,1096.36,0.0025
28_38,890.12,895.69,0.0025
28_38,897.65,908.53,0.0024
28_38,792.23,794.96,0.0024
28_38,877.07,879.87,0.0023
28_38,771.82,774.94,0.0019
28_38,996.27,999.23,0.0019
28_38,962.07,983.02,0.0018
28_38,835.28,845.34,0.0017
28_38,817.99,828.79,0.0017
28_38,666.26,669.39,0.0016
28_38,921.13,924.08,0.0014
28_38,767.29,769.97,0.0014
28_38,614.42,620.24,0.0014
28_38,829.85,836.47,0.0014
28_38,617.95,661.64,0.0014
28_38,841.86,852.32,0.0013
28_38,1090.19,1093.25,0.0013
28_38,945.26,951.16,0.0012
28_38,777.97,788.22,0.0012
28_38,1036.57,1039.48,0.0012
28_38,809.45,812.06,0.0012
28_38,1082.27,1093.93,0.0011
28_38,691.37,694.25,0.0011
28_38,796.24,807.77,0.0011
28_38,970.71,976.9,0.0011
28_38,862.81,888.63,0.001
28_38,949.79,959.99,0.001
8_16,614.41,648.09,0.9994
8_16,685.82,705.31,0.9987
8_16,651.98,686.12,0.9965
8_16,705.34,730.96,0.9963
8_16,772.59,815.39,0.996
8_16,815.68,855.43,0.9911
8_16,733.74,772.28,0.9685
8_16,651.96,686.11,0.1347
8_16,705.31,730.96,0.1347
8_16,671.37,674.57,0.0212
8_16,648.93,660.89,0.0201
8_16,841.74,852.35,0.0197
8_16,923.14,933.05,0.0093
8_16,774.99,778.03,0.0068
8_16,850.72,855.71,0.0065
8_16,948.92,951.89,0.0058
8_16,925.81,967.59,0.0054
8_16,617.12,654.06,0.0053
8_16,974.9,996.29,0.005
8_16,714.83,726.66,0.0049
8_16,725.43,728.22,0.0047
8_16,703.96,709.9,0.0046
8_16,842.1,845.43,0.0036
8_16,708.51,714.03,0.0034
8_16,730.46,736.81,0.0034
8_16,688.63,698.67,0.0032
8_16,811.27,851.16,0.0031
8_16,663.62,669.55,0.0028
8_16,885.05,887.88,0.0025
8_16,727.36,729.87,0.0025
8_16,771.91,774.8,0.0024
8_16,1035.45,1056.18,0.0021
8_16,686.53,732.2,0.0021
8_16,896.19,908.8,0.0021
8_16,852.23,854.66,0.002
8_16,591.69,629.63,0.0019
8_16,797.26,802.92,0.0019
8_16,634.22,639.79,0.0019
8_16,828.87,831.67,0.0018
8_16,733.94,736.97,0.0017
8_16,777.08,862.08,0.0017
8_16,902.63,923.78,0.0017
8_16,653.76,664.51,0.0016
8_16,723.99,726.8,0.0016
8_16,740.54,762.03,0.0015
8_16,976.08,981.75,0.0014
8_16,616.41,632.14,0.0014
8_16,854.96,857.9,0.0014
8_16,1006.08,1025.82,0.0014
8_16,1028.31,1031.47,0.0013
8_16,1047.67,1059.49,0.0013
8_16,934.91,946.42,0.0012
8_16,851.69,863.09,0.0012
8_16,863.0,866.02,0.0012
8_16,684.4,687.16,0.0011
8_16,989.54,994.82,0.0011
8_16,758.09,760.95,0.0011
8_16,1025.42,1047.07,0.001
8_16,887.24,889.63,0.001
8_16,779.52,782.43,0.001
8_16,707.44,713.5,0.001
16_42,1006.4,1070.68,0.9993
16_42,728.38,746.77,0.9973
16_42,884.36,921.55,0.9964
16_42,1104.95,1115.93,0.9953
16_42,842.8,879.63,0.9952
16_42,938.67,968.01,0.9947
16_42,684.79,728.32,0.9941
16_42,646.63,677.19,0.993
16_42,836.78,842.07,0.99
16_42,755.63,793.61,0.9875
16_42,805.51,821.65,0.9866
16_42,1073.36,1078.92,0.9831
16_42,981.02,1001.4,0.9825
16_42,971.2,972.8,0.9775
16_42,1062.09,1069.01,0.9743
16_42,625.0,645.16,0.9736
16_42,930.83,938.04,0.969
16_42,1038.4,1046.93,0.9588
16_42,1079.16,1103.2,0.9519
16_42,1048.08,1061.35,0.9132
16_42,1016.81,1036.19,0.8311
16_42,938.64,967.99,0.1349
16_42,1104.94,1115.92,0.1338
16_42,805.52,821.64,0.1337
16_42,646.67,677.19,0.1334
16_42,1062.08,1069.01,0.1326
16_42,981.02,1001.4,0.1326
16_42,971.2,972.8,0.1274
16_42,1048.07,1061.35,0.121
16_42,1016.82,1036.18,0.1122
16_42,938.69,967.99,0.0183
16_42,646.65,677.18,0.0181
16_42,1062.09,1069.01,0.0178
16_42,788.44,805.93,0.0148
16_42,831.38,837.22,0.01
16_42,701.55,723.78,0.008
16_42,674.87,685.98,0.007
16_42,1099.8,1102.86,0.007
16_42,877.51,880.3,0.006
16_42,931.19,933.67,0.0044
16_42,972.85,975.66,0.0044
16_42,1081.83,1159.09,0.0044
16_42,1032.43,1038.87,0.0041
16_42,1135.15,1137.75,0.0041
16_42,1143.77,1146.52,0.0038
16_42,1123.45,1129.23,0.0038
16_42,705.26,708.13,0.0036
16_42,1034.71,1054.38,0.0036
16_42,679.75,753.35,0.0035
16_42,842.51,865.76,0.0034
16_42,655.26,667.15,0.0034
16_42,926.68,938.16,0.0034
16_42,809.87,812.51,0.0032
16_42,822.58,828.04,0.003
16_42,871.95,877.77,0.003
16_42,908.5,911.17,0.0028
16_42,918.87,921.24,0.0027
16_42,745.74,756.65,0.0026
16_42,792.22,803.82,0.0026
16_42,1132.54,1154.27,0.0026
16_42,804.62,810.23,0.0025
16_42,913.49,919.17,0.0024
16_42,626.35,628.98,0.0024
16_42,929.18,931.93,0.0023
16_42,1150.48,1228.8,0.0022
16_42,1055.6,1058.54,0.0021
16_42,736.1,742.03,0.0021
16_42,682.92,685.69,0.0021
16_42,778.73,784.78,0.0021
16_42,716.8,722.92,0.0019
16_42,617.58,654.57,0.0019
16_42,883.67,908.42,0.0019
16_42,1087.71,1090.71,0.0018
16_42,1118.24,1124.15,0.0018
16_42,1051.81,1054.75,0.0018
16_42,631.05,636.41,0.0017
16_42,892.51,895.3,0.0015
16_42,1069.19,1103.6,0.0015
16_42,797.81,835.92,0.0015
16_42,1126.58,1129.15,0.0014
16_42,882.42,885.06,0.0014
16_42,748.31,770.76,0.0014
16_42,953.98,956.57,0.0014
16_42,1006.95,1013.16,0.0014
16_42,860.25,881.56,0.0014
16_42,966.86,1000.29,0.0013
16_42,837.38,840.64,0.0012
16_42,901.59,904.45,0.0012
16_42,747.07,753.34,0.0012
16_42,640.3,646.04,0.0012
16_42,762.11,783.67,0.0011
16_42,921.19,926.14,0.0011
16_42,674.77,680.38,0.0011
22_13,651.65,701.93,0.9988
22_13,989.36,997.1,0.9986
22_13,703.38,715.73,0.9985
22_13,819.59,977.7,0.9961
22_13,620.51,639.7,0.9943
22_13,785.23,797.6,0.993
22_13,978.33,985.4,0.9922
22_13,747.96,763.98,0.9909
22_13,639.71,647.87,0.9888
22_13,1040.14,1045.55,0.9854
22_13,717.07,725.59,0.9828
22_13,1018.41,1040.1,0.9806
22_13,997.49,1018.37,0.9674
22_13,729.13,745.11,0.9512
22_13,819.96,977.6,0.1361
22_13,703.39,715.74,0.1351
22_13,989.36,997.11,0.1347
22_13,620.49,639.69,0.1346
22_13,978.34,985.4,0.134
22_13,651.67,701.96,0.132
22_13,1040.14,1045.55,0.1315
22_13,651.65,702.04,0.0179
22_13,703.38,715.74,0.0176
22_13,989.37,997.1,0.0175
22_13,870.37,924.78,0.0169
22_13,763.66,775.99,0.0165
22_13,863.72,876.28,0.0151
22_13,639.59,641.71,0.0138
22_13,749.25,752.42,0.0128
22_13,665.89,671.46,0.0127
22_13,956.56,959.28,0.0112
22_13,743.86,779.21,0.0106
22_13,1006.04,1012.24,0.0095
22_13,939.96,942.67,0.0088
22_13,1067.86,1070.75,0.0086
22_13,1153.07,1156.12,0.0082
22_13,926.15,932.03,0.007
22_13,608.65,616.98,0.007
22_13,714.7,730.97,0.0069
22_13,1037.72,1081.66,0.0063
22_13,1034.61,1040.65,0.0062
22_13,614.5,619.2,0.0056
22_13,731.68,736.8,0.0052
22_13,906.17,909.29,0.0051
22_13,955.79,962.02,0.005
22_13,854.97,879.17,0.0049
22_13,796.88,802.77,0.0046
22_13,751.69,762.42,0.0043
22_13,621.19,633.69,0.0043
22_13,1135.22,1141.16,0.0042
22_13,1126.74,1132.5,0.004
22_13,744.72,749.02,0.004
22_13,988.89,993.56,0.0033
22_13,1115.36,1118.27,0.0033
22_13,929.47,935.28,0.0032
22_13,823.34,826.5,0.0032
22_13,679.02,686.18,0.0029
22_13,970.18,975.73,0.0028
22_13,999.75,1020.17,0.0027
22_13,810.99,816.93,0.0024
22_13,1059.44,1062.02,0.0024
22_13,785.42,791.34,0.0023
22_13,881.48,883.86,0.0022
